fighter,punchType,powerpunchType,punchPlacement,punchLanded,partOfCombo,counterpunch,knockdownOrKO,round,timestamp,comment
Joshua,powerpunch,cross,head,landed,comboPunch,no,no,9,01:07,
Joshua,hold,NA,NA,NA,NA,no,no,9,01:06,hammerfist
Joshua,powerpunch,uppercut,head,missed,soloPunch,no,no,9,01:06,
Joshua,powerpunch,hook,body,landed,soloPunch,no,no,9,01:03,
Joshua,powerpunch,hook,head,missed,soloPunch,no,no,9,01:02,
Joshua,jab,NA,head,missed,comboPunch,no,no,9,00:56,
Joshua,powerpunch,cross,head,missed,comboPunch,no,no,9,00:56,
Joshua,powerpunch,hook,body,missed,comboPunch,no,no,9,00:55,
Joshua,powerpunch,hook,body,landed,comboPunch,no,no,9,00:54,
Joshua,powerpunch,uppercut,body,missed,comboPunch,no,no,9,00:54,
Joshua,powerpunch,hook,head,missed,comboPunch,no,no,9,00:52,
Joshua,powerpunch,uppercut,head,landed,comboPunch,no,no,9,00:52,
Joshua,powerpunch,hook,head,missed,comboPunch,no,no,9,00:52,
Joshua,powerpunch,uppercut,head,missed,comboPunch,no,no,9,00:51,
Joshua,jab,NA,head,missed,comboPunch,no,no,9,00:50,
Joshua,powerpunch,hook,head,missed,comboPunch,no,no,9,00:50,
Joshua,jab,NA,head,landed,comboPunch,no,no,9,00:49,
Joshua,powerpunch,cross,head,landed,comboPunch,no,no,9,00:49,
Joshua,hold,NA,NA,NA,NA,no,no,9,00:47,
Usyk,jab,NA,head,landed,soloPunch,no,no,9,00:38,
Usyk,jab,NA,head,missed,soloPunch,no,no,9,00:36,
Joshua,powerpunch,hook,head,landed,comboPunch,no,no,9,00:36,
Joshua,powerpunch,uppercut,head,landed,comboPunch,no,no,9,00:35,
Joshua,powerpunch,hook,head,missed,comboPunch,no,no,9,00:34,
Usyk,jab,NA,body,missed,soloPunch,no,no,9,00:32,
Joshua,powerpunch,uppercut,body,landed,comboPunch,no,no,9,00:32,
Joshua,powerpunch,hook,head,missed,comboPunch,no,no,9,00:31,
Usyk,jab,NA,body,missed,soloPunch,no,no,9,00:27,
Joshua,powerpunch,hook,head,landed,comboPunch,no,no,9,00:21,
Joshua,powerpunch,hook,head,missed,comboPunch,no,no,9,00:21,
Usyk,jab,NA,head,missed,comboPunch,no,no,9,00:18,
Usyk,jab,NA,head,missed,comboPunch,no,no,9,00:18,
Usyk,jab,NA,head,landed,soloPunch,no,no,9,00:15,
Joshua,jab,NA,body,missed,soloPunch,no,no,9,00:14,
Usyk,jab,NA,head,landed,soloPunch,no,no,9,00:14,
Joshua,jab,NA,head,landed,soloPunch,no,no,9,00:10,
Usyk,jab,NA,head,missed,soloPunch,no,no,9,00:09,
Joshua,jab,NA,head,missed,soloPunch,no,no,9,00:09,
Usyk,powerpunch,hook,body,missed,soloPunch,no,no,9,00:08,
Joshua,powerpunch,hook,head,missed,soloPunch,no,no,9,00:07,
Joshua,hold,NA,NA,NA,NA,no,no,9,00:05,
Usyk,powerpunch,hook,body,landed,soloPunch,no,no,9,00:03,lowblow
Joshua,powerpunch,uppercut,body,landed,soloPunch,no,no,9,00:02,
Usyk,jab,NA,head,landed,soloPunch,no,no,9,00:02,
Usyk,jab,NA,head,missed,comboPunch,no,no,9,00:01,
Usyk,powerpunch,cross,head,missed,comboPunch,no,no,9,00:01,
Usyk,powerpunch,hook,head,missed,comboPunch,no,no,9,00:01,
Joshua,powerpunch,cross,head,missed,soloPunch,no,no,9,00:01,
Usyk,jab,NA,head,missed,soloPunch,no,no,10,02:54,
Joshua,jab,NA,head,missed,comboPunch,no,no,10,02:53,
Joshua,jab,NA,head,landed,comboPunch,no,no,10,02:53,
Usyk,jab,NA,head,missed,soloPunch,no,no,10,02:53,
Joshua,jab,NA,head,missed,soloPunch,no,no,10,02:52,
Usyk,jab,NA,head,landed,soloPunch,no,no,10,02:52,
Usyk,jab,NA,head,missed,soloPunch,no,no,10,02:50,
Usyk,jab,NA,head,missed,comboPunch,no,no,10,02:48,
Usyk,jab,NA,head,missed,comboPunch,no,no,10,02:48,
Usyk,jab,NA,head,missed,soloPunch,no,no,10,02:47,
Usyk,jab,NA,head,landed,comboPunch,no,no,10,02:46,
Usyk,powerpunch,cross,head,landed,comboPunch,no,no,10,02:46,
Usyk,jab,NA,head,missed,comboPunch,no,no,10,02:46,
Usyk,jab,NA,head,missed,comboPunch,no,no,10,02:45,
Usyk,powerpunch,cross,head,missed,comboPunch,no,no,10,02:45,
Usyk,powerpunch,hook,head,missed,comboPunch,no,no,10,02:44,
Usyk,jab,NA,head,landed,soloPunch,no,no,10,02:42,
Joshua,jab,NA,head,missed,soloPunch,no,no,10,02:41,
Usyk,powerpunch,cross,body,landed,soloPunch,counterhit,no,10,02:41,
Usyk,jab,NA,head,missed,soloPunch,no,no,10,02:40,
Joshua,jab,NA,head,missed,soloPunch,no,no,10,02:39,
Joshua,powerpunch,uppercut,body,landed,soloPunch,no,no,10,02:37,
Usyk,jab,NA,head,landed,soloPunch,no,no,10,02:37,
Usyk,powerpunch,hook,head,landed,soloPunch,no,no,10,02:33,
Joshua,powerpunch,hook,head,missed,soloPunch,no,no,10,02:33,
Joshua,powerpunch,hook,head,missed,soloPunch,no,no,10,02:32,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,10,02:30,
Usyk,powerpunch,hook,head,missed,comboPunch,no,no,10,02:30,
Usyk,powerpunch,uppercut,head,landed,comboPunch,no,no,10,02:29,
Joshua,jab,NA,head,landed,soloPunch,no,no,10,02:29,
Usyk,powerpunch,hook,head,missed,soloPunch,no,no,10,02:29,
Joshua,jab,NA,head,landed,soloPunch,no,no,10,02:25,
Usyk,jab,NA,head,missed,soloPunch,no,no,10,02:24,
Joshua,jab,NA,head,missed,soloPunch,no,no,10,02:21,
Usyk,powerpunch,hook,head,landed,soloPunch,no,no,10,02:21,
Joshua,powerpunch,uppercut,head,landed,soloPunch,no,no,10,02:21,
Usyk,jab,NA,head,landed,comboPunch,no,no,10,02:20,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,10,02:20,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,10,02:19,
Usyk,powerpunch,hook,head,missed,comboPunch,no,no,10,02:19,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,10,02:18,
Usyk,jab,NA,body,missed,comboPunch,no,no,10,02:18,
Usyk,powerpunch,hook,head,missed,comboPunch,no,no,10,02:17,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,10,02:17,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,10,02:16,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,10,02:16,
Usyk,powerpunch,hook,head,missed,comboPunch,no,no,10,02:15,
Usyk,jab,NA,head,missed,comboPunch,no,no,10,02:10,
Usyk,jab,NA,head,landed,comboPunch,no,no,10,02:10,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,10,02:09,
Usyk,jab,NA,head,landed,comboPunch,no,no,10,02:08,
Usyk,jab,NA,head,missed,comboPunch,no,no,10,02:05,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,10,02:05,
Usyk,powerpunch,hook,head,missed,comboPunch,no,no,10,02:04,
Usyk,jab,NA,head,missed,comboPunch,no,no,10,02:03,
Usyk,jab,NA,head,landed,comboPunch,no,no,10,02:01,
Usyk,powerpunch,uppercut,head,missed,comboPunch,no,no,10,02:01,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,10,02:01,
Usyk,jab,NA,head,landed,comboPunch,no,no,10,02:00,
Usyk,jab,NA,head,landed,comboPunch,no,no,10,02:00,
Usyk,powerpunch,cross,head,landed,comboPunch,no,no,10,02:00,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,10,01:59,
Joshua,jab,NA,head,missed,soloPunch,no,no,10,01:56,
Usyk,jab,NA,head,missed,soloPunch,no,no,10,01:56,
Usyk,jab,NA,head,landed,soloPunch,no,no,10,01:53,
Usyk,jab,NA,head,missed,soloPunch,no,no,10,01:52,
Usyk,jab,NA,head,landed,comboPunch,no,no,10,01:49,
Usyk,jab,NA,head,landed,comboPunch,no,no,10,01:49,
Joshua,jab,NA,head,missed,soloPunch,no,no,10,01:47,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,10,01:45,
Usyk,powerpunch,hook,body,landed,comboPunch,no,no,10,01:44,
Joshua,jab,NA,head,landed,soloPunch,no,no,10,01:41,
Usyk,jab,NA,head,landed,soloPunch,no,no,10,01:41,
Usyk,jab,NA,head,missed,comboPunch,no,no,10,01:40,
Usyk,jab,NA,head,missed,comboPunch,no,no,10,01:40,
Usyk,powerpunch,cross,head,missed,comboPunch,no,no,10,01:40,
Usyk,powerpunch,hook,body,missed,comboPunch,no,no,10,01:39,
Joshua,powerpunch,cross,head,landed,soloPunch,no,no,10,01:39,
Joshua,powerpunch,cross,head,landed,soloPunch,no,no,10,01:37,
Joshua,powerpunch,hook,body,missed,soloPunch,no,no,10,01:36,
Usyk,powerpunch,hook,head,missed,soloPunch,no,no,10,01:36,
Joshua,powerpunch,cross,body,landed,soloPunch,no,no,10,01:35,
Joshua,powerpunch,uppercut,body,landed,soloPunch,no,no,10,01:35,
Joshua,hold,NA,NA,NA,NA,no,no,10,01:34,
Usyk,jab,NA,head,missed,soloPunch,no,no,10,01:25,
Usyk,jab,NA,head,landed,comboPunch,no,no,10,01:24,
Usyk,jab,NA,head,missed,comboPunch,no,no,10,01:24,
Joshua,powerpunch,hook,head,landed,comboPunch,no,no,10,01:23,
Usyk,jab,NA,head,landed,comboPunch,no,no,10,01:18,
Usyk,jab,NA,head,missed,comboPunch,no,no,10,01:18,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,10,01:18,
Usyk,jab,NA,head,missed,soloPunch,no,no,10,01:14,
Joshua,powerpunch,cross,head,landed,soloPunch,no,no,10,01:14,
Usyk,powerpunch,hook,head,landed,soloPunch,no,no,10,01:14,
Usyk,powerpunch,uppercut,head,missed,soloPunch,no,no,10,01:14,
Usyk,jab,NA,head,missed,comboPunch,no,no,10,01:10,
Usyk,jab,NA,head,missed,comboPunch,no,no,10,01:10,
Usyk,powerpunch,cross,head,missed,comboPunch,no,no,10,01:10,
Usyk,powerpunch,hook,head,missed,comboPunch,no,no,10,01:10,
Joshua,powerpunch,cross,body,landed,soloPunch,no,no,10,01:09,
Joshua,jab,NA,head,missed,soloPunch,no,no,10,01:08,
Usyk,jab,NA,head,landed,comboPunch,no,no,10,01:07,
Usyk,powerpunch,cross,head,missed,comboPunch,no,no,10,01:07,
Joshua,jab,NA,body,missed,soloPunch,no,no,10,01:03,
Usyk,powerpunch,uppercut,head,landed,comboPunch,no,no,10,01:03,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,10,01:03,
Joshua,jab,NA,head,missed,soloPunch,no,no,10,01:00,
Joshua,jab,NA,head,missed,soloPunch,no,no,10,00:56,
Usyk,jab,NA,head,missed,comboPunch,no,no,10,00:55,
Usyk,jab,NA,head,landed,comboPunch,no,no,10,00:55,
Usyk,powerpunch,cross,head,missed,comboPunch,no,no,10,00:55,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,10,00:55,
Usyk,powerpunch,cross,head,missed,comboPunch,no,no,10,00:55,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,10,00:54,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,10,00:52,
Usyk,powerpunch,cross,head,landed,comboPunch,no,no,10,00:52,
Usyk,powerpunch,hook,head,missed,comboPunch,no,no,10,00:51,
Usyk,powerpunch,cross,head,missed,soloPunch,no,no,10,00:49,
Usyk,jab,NA,head,missed,comboPunch,no,no,10,00:48,
Usyk,powerpunch,hook,head,missed,comboPunch,no,no,10,00:48,
Usyk,jab,NA,head,missed,comboPunch,no,no,10,00:47,
Usyk,jab,NA,head,missed,comboPunch,no,no,10,00:43,
Usyk,jab,NA,head,missed,comboPunch,no,no,10,00:43,
Usyk,jab,NA,head,missed,comboPunch,no,no,10,00:40,
Usyk,jab,NA,head,landed,comboPunch,no,no,10,00:40,
Usyk,powerpunch,cross,head,landed,comboPunch,no,no,10,00:39,
Usyk,jab,NA,head,landed,soloPunch,no,no,10,00:33,
Usyk,jab,NA,head,landed,soloPunch,no,no,10,00:31,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,10,00:28,
Usyk,powerpunch,cross,head,missed,comboPunch,no,no,10,00:27,
Usyk,powerpunch,uppercut,head,missed,comboPunch,no,no,10,00:27,
Joshua,powerpunch,cross,head,landed,comboPunch,no,no,10,00:25,
Usyk,jab,NA,head,landed,soloPunch,no,no,10,00:20,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,10,00:19,
Usyk,jab,NA,head,landed,comboPunch,no,no,10,00:19,
Joshua,powerpunch,hook,head,missed,soloPunch,no,no,10,00:16,
Usyk,powerpunch,uppercut,head,missed,comboPunch,no,no,10,00:15,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,10,00:15,
Joshua,powerpunch,hook,head,missed,soloPunch,no,no,10,00:14,
Usyk,jab,NA,head,landed,comboPunch,no,no,10,00:14,
Usyk,jab,NA,head,landed,comboPunch,no,no,10,00:13,
Usyk,powerpunch,cross,head,landed,comboPunch,no,no,10,00:13,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,10,00:13,
Usyk,jab,NA,head,landed,comboPunch,no,no,10,00:12,
Usyk,powerpunch,cross,head,landed,comboPunch,no,no,10,00:12,
Usyk,jab,NA,head,missed,comboPunch,no,no,10,00:11,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,10,00:11,
Usyk,jab,NA,head,missed,comboPunch,no,no,10,00:11,
Usyk,jab,NA,body,landed,comboPunch,no,no,10,00:10,
Usyk,powerpunch,uppercut,body,landed,comboPunch,no,no,10,00:09,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,10,00:08,
Joshua,powerpunch,cross,head,landed,soloPunch,no,no,10,00:07,
Usyk,jab,NA,head,missed,soloPunch,no,no,10,00:05,
Usyk,jab,NA,head,landed,soloPunch,no,no,10,00:04,
Joshua,powerpunch,cross,head,landed,soloPunch,no,no,10,00:03,
Joshua,jab,NA,body,landed,soloPunch,no,no,11,02:58,
Usyk,jab,NA,head,missed,soloPunch,no,no,11,02:58,
Usyk,jab,NA,head,missed,comboPunch,no,no,11,02:56,
Usyk,jab,NA,head,missed,comboPunch,no,no,11,02:56,
Usyk,powerpunch,hook,head,missed,comboPunch,no,no,11,02:56,
Usyk,jab,NA,head,missed,comboPunch,no,no,11,02:55,
Usyk,powerpunch,cross,head,missed,comboPunch,no,no,11,02:55,
Usyk,powerpunch,hook,head,missed,comboPunch,no,no,11,02:55,
Usyk,jab,NA,head,landed,comboPunch,no,no,11,02:52,
Usyk,jab,NA,head,landed,comboPunch,no,no,11,02:52,
Usyk,jab,NA,body,missed,soloPunch,no,no,11,02:50,
Joshua,jab,NA,head,missed,soloPunch,no,no,11,02:50,
Joshua,jab,NA,head,missed,soloPunch,no,no,11,02:45,
Joshua,jab,NA,head,missed,comboPunch,no,no,11,02:42,
Joshua,jab,NA,head,missed,comboPunch,no,no,11,02:42,
Usyk,powerpunch,cross,head,missed,soloPunch,no,no,11,02:42,
Usyk,powerpunch,cross,head,landed,soloPunch,no,no,11,02:40,
Usyk,powerpunch,cross,head,landed,soloPunch,no,no,11,02:39,
Joshua,jab,NA,head,missed,soloPunch,no,no,11,02:38,
Usyk,jab,NA,head,missed,soloPunch,no,no,11,02:37,
Joshua,jab,NA,head,missed,soloPunch,no,no,11,02:36,
Usyk,jab,NA,head,missed,comboPunch,no,no,11,02:36,
Usyk,jab,NA,head,missed,comboPunch,no,no,11,02:35,
Joshua,powerpunch,cross,body,missed,soloPunch,no,no,11,02:35,
Usyk,jab,NA,head,landed,comboPunch,no,no,11,02:34,
Usyk,powerpunch,hook,head,missed,comboPunch,no,no,11,02:34,
Joshua,powerpunch,hook,body,landed,comboPunch,no,no,11,02:34,
Joshua,powerpunch,uppercut,head,missed,comboPunch,no,no,11,02:33,
Joshua,jab,NA,head,missed,soloPunch,no,no,11,02:28,
Usyk,jab,NA,body,missed,soloPunch,no,no,11,02:26,
Joshua,jab,NA,head,missed,soloPunch,no,no,11,02:20,
Usyk,jab,NA,head,landed,comboPunch,no,no,11,02:20,
Usyk,powerpunch,cross,head,missed,comboPunch,no,no,11,02:20,
Usyk,jab,NA,head,missed,comboPunch,no,no,11,02:20,
Usyk,powerpunch,hook,head,missed,comboPunch,no,no,11,02:19,
Usyk,jab,NA,head,missed,comboPunch,no,no,11,02:16,
Usyk,jab,NA,head,missed,comboPunch,no,no,11,02:16,
Joshua,jab,NA,head,landed,soloPunch,no,no,11,02:14,
Usyk,jab,NA,head,landed,soloPunch,no,no,11,02:14,
Joshua,powerpunch,uppercut,body,landed,comboPunch,no,no,11,02:06,
Joshua,powerpunch,uppercut,body,landed,comboPunch,no,no,11,02:06,
Joshua,jab,NA,head,missed,soloPunch,no,no,11,02:04,
Usyk,jab,NA,head,landed,soloPunch,no,no,11,02:04,
Usyk,powerpunch,cross,head,landed,comboPunch,no,no,11,02:03,
Usyk,jab,NA,head,missed,comboPunch,no,no,11,02:02,
Usyk,powerpunch,uppercut,body,landed,comboPunch,no,no,11,02:02,
Usyk,powerpunch,cross,head,missed,soloPunch,no,no,11,01:58,
Usyk,jab,NA,head,missed,comboPunch,no,no,11,01:55,
Usyk,jab,NA,head,landed,comboPunch,no,no,11,01:55,
Usyk,jab,NA,head,missed,comboPunch,no,no,11,01:52,
Usyk,jab,NA,head,missed,comboPunch,no,no,11,01:52,
Usyk,powerpunch,cross,head,landed,soloPunch,no,no,11,01:51,
Usyk,powerpunch,hook,head,landed,soloPunch,no,no,11,01:50,
Usyk,powerpunch,uppercut,head,missed,soloPunch,no,no,11,01:48,
Joshua,jab,NA,head,missed,soloPunch,no,no,11,01:48,
Joshua,powerpunch,uppercut,head,missed,soloPunch,no,no,11,01:46,
Joshua,powerpunch,hook,head,missed,soloPunch,no,no,11,01:46,
Usyk,jab,NA,head,missed,comboPunch,no,no,11,01:42,
Usyk,jab,NA,head,missed,comboPunch,no,no,11,01:42,
Usyk,powerpunch,cross,head,missed,comboPunch,no,no,11,01:42,
Usyk,powerpunch,hook,body,missed,comboPunch,no,no,11,01:42,
Usyk,jab,NA,head,missed,soloPunch,no,no,11,01:42,
Joshua,jab,NA,head,missed,comboPunch,no,no,11,01:38,
Joshua,powerpunch,hook,body,landed,comboPunch,no,no,11,01:38,
Joshua,powerpunch,hook,head,landed,soloPunch,no,no,11,01:37,
Joshua,powerpunch,hook,body,landed,comboPunch,no,no,11,01:36,
Joshua,powerpunch,hook,body,landed,comboPunch,no,no,11,01:36,
Joshua,hold,NA,NA,NA,NA,no,no,11,01:35,
Joshua,jab,NA,head,landed,soloPunch,no,no,11,01:27,
Usyk,jab,NA,head,landed,comboPunch,no,no,11,01:25,
Usyk,jab,NA,head,missed,comboPunch,no,no,11,01:25,
Usyk,powerpunch,cross,head,missed,comboPunch,no,no,11,01:25,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,11,01:25,
Usyk,jab,NA,head,missed,soloPunch,no,no,11,01:23,
Usyk,jab,NA,head,landed,comboPunch,no,no,11,01:20,
Usyk,powerpunch,cross,head,missed,comboPunch,no,no,11,01:20,
Usyk,powerpunch,hook,head,missed,comboPunch,no,no,11,01:20,
Usyk,jab,NA,body,landed,soloPunch,no,no,11,01:18,
Joshua,powerpunch,uppercut,head,missed,soloPunch,no,no,11,01:15,
Usyk,jab,NA,head,landed,comboPunch,no,no,11,01:14,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,11,01:14,
Joshua,powerpunch,hook,head,missed,soloPunch,no,no,11,01:12,
Usyk,jab,NA,head,landed,comboPunch,no,no,11,01:08,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,11,01:08,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,11,01:08,
Joshua,powerpunch,uppercut,body,landed,comboPunch,no,no,11,01:07,
Joshua,powerpunch,hook,head,missed,comboPunch,no,no,11,01:06,
Joshua,powerpunch,hook,head,landed,comboPunch,no,no,11,01:06,
Joshua,hold,NA,NA,NA,NA,no,no,11,01:05,
Usyk,jab,NA,head,missed,comboPunch,no,no,11,00:56,
Usyk,jab,NA,head,landed,comboPunch,no,no,11,00:56,
Usyk,jab,NA,head,missed,soloPunch,no,no,11,00:54,
Joshua,jab,NA,head,landed,soloPunch,no,no,11,00:51,
Usyk,jab,NA,head,landed,soloPunch,no,no,11,00:51,
Usyk,powerpunch,hook,body,missed,soloPunch,no,no,11,00:50,
Usyk,jab,NA,head,landed,comboPunch,no,no,11,00:50,
Usyk,jab,NA,head,landed,comboPunch,no,no,11,00:50,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,11,00:49,
Usyk,jab,NA,head,missed,comboPunch,no,no,11,00:43,
Usyk,powerpunch,cross,head,missed,comboPunch,no,no,11,00:43,
Usyk,jab,NA,head,landed,comboPunch,no,no,11,00:43,
Usyk,powerpunch,cross,head,landed,comboPunch,no,no,11,00:43,
Usyk,powerpunch,uppercut,head,landed,soloPunch,no,no,11,00:41,
Usyk,jab,NA,head,missed,comboPunch,no,no,11,00:38,
Usyk,jab,NA,head,landed,comboPunch,no,no,11,00:38,
Usyk,powerpunch,cross,head,missed,comboPunch,no,no,11,00:38,
Joshua,jab,NA,head,landed,comboPunch,no,no,11,00:37,
Joshua,jab,NA,head,missed,comboPunch,no,no,11,00:37,
Joshua,powerpunch,hook,head,missed,comboPunch,no,no,11,00:37,
Usyk,jab,NA,head,missed,comboPunch,no,no,11,00:37,
Usyk,powerpunch,cross,head,missed,comboPunch,no,no,11,00:36,
Joshua,jab,NA,head,missed,soloPunch,no,no,11,00:36,
Joshua,jab,NA,body,missed,comboPunch,no,no,11,00:35,
Joshua,powerpunch,hook,head,missed,comboPunch,no,no,11,00:34,
Joshua,powerpunch,uppercut,head,missed,comboPunch,no,no,11,00:34,
Usyk,powerpunch,cross,head,missed,soloPunch,no,no,11,00:33,
Usyk,jab,NA,head,landed,comboPunch,no,no,11,00:33,
Usyk,jab,NA,head,missed,comboPunch,no,no,11,00:33,
Joshua,jab,NA,head,landed,comboPunch,no,no,11,00:31,
Joshua,powerpunch,cross,head,missed,comboPunch,no,no,11,00:31,
Joshua,powerpunch,hook,head,missed,comboPunch,no,no,11,00:31,
Usyk,jab,NA,head,landed,comboPunch,no,no,11,00:29,
Usyk,powerpunch,cross,head,missed,comboPunch,no,no,11,00:29,
Usyk,jab,NA,head,missed,soloPunch,no,no,11,00:26,
Joshua,powerpunch,cross,body,missed,soloPunch,no,no,11,00:25,
Usyk,jab,NA,head,missed,comboPunch,no,no,11,00:24,
Usyk,powerpunch,cross,head,missed,comboPunch,no,no,11,00:24,
Usyk,jab,NA,head,missed,soloPunch,no,no,11,00:22,
Joshua,powerpunch,cross,head,missed,soloPunch,no,no,11,00:22,
Usyk,powerpunch,hook,body,landed,soloPunch,counterhit,no,11,00:21,
Joshua,jab,NA,head,missed,soloPunch,no,no,11,00:19,
Usyk,jab,NA,head,landed,soloPunch,no,no,11,00:18,
Joshua,powerpunch,uppercut,body,missed,soloPunch,no,no,11,00:18,
Joshua,powerpunch,uppercut,body,missed,comboPunch,no,no,11,00:18,
Joshua,powerpunch,uppercut,body,landed,comboPunch,no,no,11,00:18,
Joshua,hold,NA,NA,NA,NA,no,no,11,00:17,
Joshua,jab,NA,head,missed,comboPunch,no,no,11,00:10,
Joshua,powerpunch,cross,head,missed,comboPunch,no,no,11,00:10,
Usyk,jab,NA,head,landed,comboPunch,no,no,11,00:09,
Usyk,powerpunch,cross,head,landed,comboPunch,no,no,11,00:08,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,11,00:07,
Usyk,powerpunch,uppercut,head,landed,soloPunch,no,no,11,00:04,
Joshua,jab,NA,head,landed,soloPunch,no,no,11,00:03,
Usyk,jab,NA,head,landed,soloPunch,no,no,12,02:53,
Joshua,jab,NA,head,landed,soloPunch,no,no,12,02:53,
Joshua,jab,NA,head,landed,comboPunch,no,no,12,02:41,
Joshua,powerpunch,hook,head,missed,comboPunch,no,no,12,02:41,
Joshua,powerpunch,cross,head,missed,soloPunch,no,no,12,02:39,
Joshua,hold,NA,NA,NA,NA,no,no,12,02:39,
Usyk,jab,NA,head,landed,soloPunch,no,no,12,02:37,
Usyk,jab,NA,head,missed,comboPunch,no,no,12,02:35,
Usyk,jab,NA,head,missed,comboPunch,no,no,12,02:35,
Usyk,jab,NA,head,missed,soloPunch,no,no,12,02:33,
Usyk,jab,NA,head,missed,comboPunch,no,no,12,02:32,
Usyk,powerpunch,cross,head,missed,comboPunch,no,no,12,02:32,
Usyk,jab,NA,head,missed,comboPunch,no,no,12,02:31,
Usyk,jab,NA,head,landed,comboPunch,no,no,12,02:31,
Joshua,powerpunch,hook,head,missed,soloPunch,no,no,12,02:31,
Usyk,powerpunch,hook,body,landed,soloPunch,no,no,12,02:30,
Joshua,hold,NA,NA,NA,NA,no,no,12,02:30,
Joshua,powerpunch,hook,body,landed,soloPunch,no,no,12,02:26,
Usyk,jab,NA,body,landed,comboPunch,no,no,12,02:26,
Usyk,jab,NA,head,landed,comboPunch,no,no,12,02:26,
Joshua,jab,NA,head,landed,soloPunch,no,no,12,02:21,
Usyk,jab,NA,head,missed,soloPunch,no,no,12,02:21,
Usyk,jab,NA,head,missed,comboPunch,no,no,12,02:19,
Usyk,powerpunch,hook,head,missed,comboPunch,no,no,12,02:19,
Usyk,jab,NA,head,landed,soloPunch,no,no,12,02:16,
Joshua,powerpunch,cross,head,missed,soloPunch,no,no,12,02:16,
Usyk,jab,NA,head,missed,comboPunch,no,no,12,02:15,
Usyk,powerpunch,cross,head,missed,comboPunch,no,no,12,02:15,
Usyk,powerpunch,hook,head,missed,comboPunch,no,no,12,02:15,
Joshua,powerpunch,cross,head,missed,soloPunch,no,no,12,02:14,
Usyk,powerpunch,hook,body,missed,soloPunch,no,no,12,02:14,
Usyk,jab,NA,head,missed,soloPunch,no,no,12,02:14,
Usyk,jab,NA,head,missed,comboPunch,no,no,12,02:09,
Usyk,powerpunch,cross,head,missed,comboPunch,no,no,12,02:09,
Usyk,jab,NA,head,missed,soloPunch,no,no,12,02:08,
Usyk,jab,NA,head,missed,soloPunch,no,no,12,02:07,
Joshua,jab,NA,head,missed,soloPunch,no,no,12,02:05,
Joshua,jab,NA,head,missed,soloPunch,no,no,12,02:04,
Joshua,powerpunch,cross,head,missed,soloPunch,no,no,12,02:01,
Usyk,jab,NA,head,landed,comboPunch,no,no,12,02:01,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,12,02:01,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,12,02:00,
Usyk,jab,NA,head,missed,soloPunch,no,no,12,01:57,
Joshua,powerpunch,hook,head,missed,soloPunch,no,no,12,01:57,
Usyk,powerpunch,hook,head,landed,soloPunch,no,no,12,01:56,
Joshua,jab,NA,head,missed,comboPunch,no,no,12,01:52,
Joshua,powerpunch,cross,head,missed,comboPunch,no,no,12,01:52,
Usyk,jab,NA,head,landed,comboPunch,no,no,12,01:52,
Usyk,powerpunch,cross,head,landed,comboPunch,no,no,12,01:51,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,12,01:51,
Usyk,powerpunch,cross,body,missed,soloPunch,no,no,12,01:49,
Joshua,jab,NA,body,missed,comboPunch,no,no,12,01:48,
Joshua,powerpunch,cross,head,missed,comboPunch,no,no,12,01:47,
Joshua,powerpunch,hook,head,landed,comboPunch,no,no,12,01:47,
Joshua,powerpunch,hook,head,landed,comboPunch,no,no,12,01:45,
Joshua,powerpunch,cross,head,landed,comboPunch,no,no,12,01:44,
