fighter,punchType,powerpunchType,punchPlacement,punchLanded,partOfCombo,counterpunch,knockdownOrKO,round,timestamp,comment
Bivol,jab,NA,head,landed,comboPunch,no,no,11,00:45,
Bivol,powerpunch,cross,head,missed,comboPunch,no,no,11,00:45,
Bivol,jab,NA,head,missed,comboPunch,no,no,11,00:44,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,11,00:44,
Bivol,jab,NA,head,landed,comboPunch,no,no,11,00:42,
Bivol,jab,NA,head,landed,comboPunch,no,no,11,00:41,
Bivol,jab,NA,head,landed,comboPunch,no,no,11,00:41,
Bivol,powerpunch,cross,head,missed,comboPunch,no,no,11,00:41,
Bivol,jab,NA,head,missed,comboPunch,no,no,11,00:40,
Bivol,jab,NA,body,missed,comboPunch,no,no,11,00:37,
Bivol,powerpunch,cross,head,missed,comboPunch,no,no,11,00:37,
Bivol,powerpunch,hook,body,missed,comboPunch,no,no,11,00:37,
Bivol,jab,NA,body,missed,soloPunch,no,no,11,00:36,
Bivol,jab,NA,head,missed,comboPunch,no,no,11,00:32,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,11,00:32,
Bivol,hold,NA,NA,NA,NA,no,no,11,00:31,
Canelo,powerpunch,hook,body,missed,soloPunch,no,no,11,00:21,
Canelo,jab,NA,head,missed,comboPunch,no,no,11,00:20,
Canelo,powerpunch,hook,body,missed,comboPunch,no,no,11,00:19,
Canelo,powerpunch,hook,body,missed,comboPunch,no,no,11,00:16,
Canelo,powerpunch,uppercut,head,missed,comboPunch,no,no,11,00:16,
Bivol,jab,NA,head,missed,comboPunch,no,no,11,00:14,
Bivol,powerpunch,cross,head,missed,comboPunch,no,no,11,00:14,
Bivol,powerpunch,hook,head,landed,comboPunch,no,no,11,00:14,
Canelo,jab,NA,head,landed,comboPunch,no,no,11,00:13,
Canelo,powerpunch,cross,head,missed,comboPunch,no,no,11,00:12,
Canelo,jab,NA,head,missed,comboPunch,no,no,11,00:12,
Canelo,powerpunch,hook,body,missed,comboPunch,no,no,11,00:09,
Canelo,powerpunch,hook,body,missed,comboPunch,no,no,11,00:09,
Bivol,powerpunch,hook,head,landed,soloPunch,no,no,11,00:07,
Canelo,jab,NA,head,missed,soloPunch,no,no,11,00:04,
Canelo,jab,NA,head,missed,soloPunch,no,no,11,00:02,
Bivol,jab,NA,head,missed,soloPunch,no,no,11,00:01,
Canelo,powerpunch,hook,head,missed,soloPunch,no,no,12,02:55,
Canelo,jab,NA,head,missed,comboPunch,no,no,12,02:53,
Canelo,powerpunch,hook,head,missed,comboPunch,no,no,12,02:52,
Canelo,powerpunch,hook,head,missed,comboPunch,no,no,12,02:52,
Canelo,jab,NA,head,missed,soloPunch,no,no,12,02:49,
Canelo,jab,NA,head,missed,soloPunch,no,no,12,02:46,
Canelo,jab,NA,head,missed,comboPunch,no,no,12,02:44,
Canelo,jab,NA,head,missed,comboPunch,no,no,12,02:43,
Canelo,powerpunch,hook,head,missed,comboPunch,no,no,12,02:42,
Canelo,jab,NA,head,missed,comboPunch,no,no,12,02:42,
Canelo,powerpunch,hook,body,missed,comboPunch,no,no,12,02:41,
Canelo,jab,NA,body,missed,soloPunch,no,no,12,02:39,
Canelo,jab,NA,head,missed,soloPunch,no,no,12,02:37,
Canelo,jab,NA,head,missed,soloPunch,no,no,12,02:35,
Bivol,jab,NA,body,missed,comboPunch,no,no,12,02:34,
Bivol,jab,NA,head,missed,comboPunch,no,no,12,02:34,
Bivol,powerpunch,hook,head,landed,comboPunch,no,no,12,02:33,
Bivol,jab,NA,head,landed,comboPunch,no,no,12,02:33,
Canelo,powerpunch,uppercut,head,missed,comboPunch,no,no,12,02:32,
Canelo,powerpunch,hook,body,missed,comboPunch,no,no,12,02:31,
Bivol,jab,NA,head,landed,soloPunch,no,no,12,02:31,
Bivol,jab,NA,body,landed,soloPunch,no,no,12,02:28,
Bivol,jab,NA,head,missed,soloPunch,no,no,12,02:26,
Canelo,jab,NA,head,missed,comboPunch,no,no,12,02:25,
Canelo,jab,NA,head,missed,comboPunch,no,no,12,02:25,
Canelo,powerpunch,cross,body,landed,comboPunch,no,no,12,02:25,
Canelo,powerpunch,hook,head,landed,soloPunch,no,no,12,02:22,
Canelo,jab,NA,head,missed,soloPunch,no,no,12,02:22,
Canelo,powerpunch,hook,body,missed,comboPunch,no,no,12,02:18,
Canelo,powerpunch,uppercut,head,missed,comboPunch,no,no,12,02:18,
Canelo,powerpunch,hook,body,missed,comboPunch,no,no,12,02:17,
Canelo,powerpunch,hook,body,missed,soloPunch,no,no,12,02:16,
Canelo,powerpunch,hook,body,missed,soloPunch,no,no,12,02:14,
Canelo,powerpunch,hook,body,missed,soloPunch,no,no,12,02:12,
Canelo,powerpunch,hook,body,missed,soloPunch,no,no,12,02:09,
Bivol,powerpunch,hook,head,landed,soloPunch,no,no,12,02:08,
Bivol,powerpunch,hook,head,missed,soloPunch,no,no,12,02:07,
Bivol,jab,NA,head,missed,soloPunch,no,no,12,02:03,
Bivol,powerpunch,uppercut,head,missed,comboPunch,no,no,12,02:02,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,12,02:02,
Bivol,powerpunch,uppercut,body,landed,comboPunch,no,no,12,02:02,
Bivol,jab,NA,head,missed,comboPunch,no,no,12,02:01,
Bivol,jab,NA,head,landed,comboPunch,no,no,12,02:00,
Bivol,powerpunch,cross,body,landed,comboPunch,no,no,12,01:59,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,12,01:59,
Bivol,powerpunch,cross,head,missed,comboPunch,no,no,12,01:58,
Bivol,jab,NA,body,landed,comboPunch,no,no,12,01:58,
Bivol,powerpunch,cross,head,landed,comboPunch,no,no,12,01:58,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,12,01:57,
Bivol,jab,NA,body,missed,comboPunch,no,no,12,01:56,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,12,01:55,
Canelo,jab,NA,head,missed,soloPunch,no,no,12,01:54,
Canelo,jab,NA,head,missed,soloPunch,no,no,12,01:52,
Canelo,jab,NA,head,missed,comboPunch,no,no,12,01:49,
Canelo,powerpunch,cross,head,missed,comboPunch,no,no,12,01:49,
Canelo,jab,NA,head,missed,comboPunch,no,no,12,01:46,
Canelo,powerpunch,hook,head,missed,comboPunch,no,no,12,01:46,
Canelo,powerpunch,hook,body,landed,soloPunch,no,no,12,01:41,
Canelo,powerpunch,hook,head,landed,soloPunch,no,no,12,01:40,
Canelo,powerpunch,hook,body,missed,soloPunch,no,no,12,01:39,
Canelo,jab,NA,head,missed,comboPunch,no,no,12,01:38,
Bivol,powerpunch,cross,head,missed,comboPunch,no,no,12,01:33,
Bivol,jab,NA,head,missed,comboPunch,no,no,12,01:32,
Canelo,jab,NA,body,missed,soloPunch,no,no,12,01:31,
Bivol,jab,NA,head,missed,soloPunch,no,no,12,01:31,
Bivol,jab,NA,body,landed,comboPunch,no,no,12,01:29,
Bivol,powerpunch,cross,body,missed,comboPunch,no,no,12,01:29,
Canelo,jab,NA,head,landed,soloPunch,no,no,12,01:26,
Canelo,jab,NA,head,landed,soloPunch,no,no,12,01:23,
Bivol,jab,NA,head,missed,soloPunch,no,no,12,01:20,
Bivol,jab,NA,head,landed,soloPunch,no,no,12,01:18,
Bivol,powerpunch,hook,head,missed,soloPunch,no,no,12,01:16,
Bivol,jab,NA,head,missed,soloPunch,no,no,12,01:14,
Bivol,jab,NA,head,missed,comboPunch,no,no,12,01:12,
Bivol,jab,NA,head,landed,comboPunch,no,no,12,01:12,
Bivol,jab,NA,head,landed,soloPunch,no,no,12,01:11,
Canelo,jab,NA,body,landed,soloPunch,no,no,12,01:11,
Bivol,jab,NA,head,missed,soloPunch,no,no,12,01:10,
Bivol,jab,NA,head,missed,comboPunch,no,no,12,01:06,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,12,01:06,
Bivol,powerpunch,cross,head,landed,soloPunch,no,no,12,01:04,
Bivol,jab,NA,head,missed,comboPunch,no,no,12,01:01,
Bivol,powerpunch,cross,head,missed,comboPunch,no,no,12,01:01,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,12,01:01,
Bivol,jab,NA,head,missed,soloPunch,no,no,12,00:59,
Canelo,jab,NA,head,missed,soloPunch,no,no,12,00:59,
Bivol,jab,NA,head,missed,soloPunch,no,no,12,00:58,
Bivol,jab,NA,head,missed,soloPunch,no,no,12,00:55,
Canelo,jab,NA,head,missed,comboPunch,no,no,12,00:51,
Canelo,powerpunch,cross,head,landed,comboPunch,no,no,12,00:51,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,12,00:48,
Bivol,jab,NA,head,landed,comboPunch,no,no,12,00:48,
Bivol,powerpunch,cross,head,missed,comboPunch,no,no,12,00:47,
Bivol,jab,NA,body,missed,comboPunch,no,no,12,00:47,
Bivol,jab,NA,head,missed,soloPunch,no,no,12,00:46,
Bivol,jab,NA,head,missed,soloPunch,no,no,12,00:44,
Canelo,jab,NA,head,missed,soloPunch,no,no,12,00:41,
Bivol,jab,NA,head,missed,soloPunch,no,no,12,00:40,
Canelo,powerpunch,hook,head,missed,soloPunch,no,no,12,00:39,
Canelo,jab,NA,head,missed,soloPunch,no,no,12,00:38,
Bivol,powerpunch,cross,body,landed,soloPunch,no,no,12,00:36,
Canelo,powerpunch,uppercut,body,landed,soloPunch,no,no,12,00:36,
Bivol,jab,NA,head,missed,comboPunch,no,no,12,00:34,
Bivol,powerpunch,cross,head,missed,comboPunch,no,no,12,00:34,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,12,00:34,
Canelo,jab,NA,head,missed,comboPunch,no,no,12,00:32,
Canelo,powerpunch,hook,body,missed,comboPunch,no,no,12,00:32,
Canelo,powerpunch,hook,body,missed,soloPunch,no,no,12,00:30,
Canelo,jab,NA,head,missed,comboPunch,no,no,12,00:28,
Canelo,powerpunch,cross,body,landed,comboPunch,no,no,12,00:28,
Canelo,powerpunch,uppercut,head,missed,soloPunch,no,no,12,00:24,
Canelo,powerpunch,hook,body,missed,soloPunch,no,no,12,00:17,
Bivol,powerpunch,hook,head,missed,soloPunch,no,no,12,00:17,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,12,00:15,
Bivol,powerpunch,cross,head,missed,comboPunch,no,no,12,00:15,
Canelo,jab,NA,head,missed,comboPunch,no,no,12,00:09,
Canelo,powerpunch,hook,head,missed,comboPunch,no,no,12,00:09,
Bivol,jab,NA,head,missed,soloPunch,no,no,12,00:09,
Bivol,powerpunch,hook,head,missed,comboPunch,no,no,12,00:09,
Bivol,jab,NA,body,missed,soloPunch,no,no,12,00:09,
Canelo,jab,NA,head,missed,soloPunch,no,no,12,00:08,
Bivol,jab,NA,body,landed,soloPunch,no,no,12,00:07,
Bivol,jab,NA,head,landed,soloPunch,no,no,12,00:05,
Bivol,jab,NA,head,missed,comboPunch,no,no,12,00:04,
Bivol,powerpunch,cross,head,missed,comboPunch,no,no,12,00:03,
Bivol,jab,NA,head,missed,comboPunch,no,no,12,00:01,
